raw_start,length
49970745,25
49970771,108
49970880,108
49970989,101
49971091,113
49971205,26
49971232,78
49971312,52
49971365,210
49971576,80
49971657,74
49971732,33
49971766,41
49971808,328
49972137,80
49972218,404
49972623,7
49972631,313
49972962,2
49972966,2
49972972,1
49972976,2
49972980,2
49972988,2
49972994,1
49973000,76
49973077,29
49973107,54
49973162,78
49973241,437
49973679,137
49973817,103
49973921,1
49973923,152
49974076,47
49974124,3
49974128,443
49974572,11
49974584,58
49974643,216
49974860,88
49974949,45
49974995,301
49975314,2
49975318,2
49975324,1
49975328,2
49975332,2
49975340,2
49975346,1
49975352,74
49975427,28
49975456,180
49975637,135
49975773,295
49976069,49
49976119,188
49976308,133
49976442,214
49976657,17
49976675,17
49976693,27
49976721,174
49976896,60
49976957,158
49977116,3
49977120,11
49977132,36
49977169,216
49977386,262
49977666,2
49977670,2
49977676,1
49977680,2
49977684,2
49977692,2
49977698,1
49977704,121
49977826,19
49977846,30
49977877,10
49977888,28
49977917,8
49977926,45
49977972,11
49977985,151
49978137,105
49978243,6
49978250,122
49978373,19
49978393,1
49978395,5
49978401,43
49978445,19
49978465,20
49978486,2
49978489,41
49978531,116
49978648,16
49978665,168
49978834,23
49978858,21
49978880,21
49978902,63
49978966,1
49978968,101
49979070,25
49979096,17
49979114,70
49979185,86
49979272,119
49979392,81
49979474,50
49979525,38
49979565,10
49979576,42
49979619,16
49979636,364
49980018,2
49980022,2
49980028,1
49980032,2
49980036,2
49980044,2
49980050,1
49980056,78
49980135,319
49980455,167
49980623,245
49980869,193
49981063,12
49981076,369
49981446,54
49981501,433
49981935,64
49982000,352
49982370,2
49982374,2
49982380,1
49982384,2
49982388,2
49982396,2
49982402,1
49982408,193
49982602,21
49982624,1
49982626,4
49982631,1
49982633,14
49982648,8
49982657,17
49982675,16
49982692,5
49982698,40
49982739,17
49982757,43
49982801,5
49982807,4
49982812,29
49982842,1
49982845,7
49982853,37
49982891,19
49982911,6
49982918,27
49982947,32
49982980,7
49982988,8
49982997,30
49983028,1
49983030,19
49983050,48
49983099,1
49983101,11
49983113,8
49983123,1
49983125,6
49983132,71
49983204,11
49983216,46
49983263,17
49983281,5
49983287,61
49983349,41
49983391,3
49983395,5
49983401,10
49983412,31
49983444,6
49983451,6
49983458,1
49983461,8
49983470,49
49983520,13
49983534,29
49983564,13
49983578,5
49983584,23
49983608,8
49983617,33
49983651,30
49983682,3
49983686,4
49983691,6
49983698,1
49983701,12
49983714,12
49983727,34
49983762,3
49983766,1
49983768,8
49983777,33
49983811,16
49983828,9
49983838,1
49983840,11
49983852,1
49983854,26
49983881,1
49983883,1
49983885,24
49983911,17
49983929,25
49983955,14
49983970,9
49983980,1
49983982,49
49984032,27
49984060,2
49984063,12
49984076,9
49984086,21
49984108,14
49984123,54
49984178,15
49984194,8
49984203,19
49984223,8
49984232,22
49984255,12
49984268,52
49984321,14
49984336,64
49984401,18
49984420,8
49984432,13
49984446,1
49984448,2
49984452,2
49984456,3
49984460,2
49984463,2
49984466,1
49984510,4
49984518,13
49984532,1
49984534,2
49984538,2
49984542,3
49984546,2
49984549,2
49984552,1
49984596,4
49984610,1
49984612,1
49984614,36
49984662,1
49984664,1
49984666,36
49984722,2
49984726,2
49984732,1
49984736,2
49984740,2
49984748,2
49984754,1
49984760,151
49984912,69
49984982,140
49985123,429
49985553,53
49985607,77
49985685,204
49985890,12
49985903,68
49985972,16
49985989,105
49986095,31
49986127,91
49986219,81
49986301,223
49986525,254
49986780,276
49987080,19
49987101,2
49987104,4
49987109,22
49987132,10
49987143,7
49987151,3
49987155,4
49987160,11
49987172,4
49987177,2
49987180,3
49987184,3
49987188,5
49987194,6
49987201,1
49987203,4
49987208,19
49987228,22
49987251,5
49987257,6
49987265,6
49987272,4
49987277,5
49987283,11
49987295,3
49987299,4
49987304,2
49987307,1
49987309,8
49987318,4
49987323,2
49987326,4
49987331,28
49987360,8
49987369,5
49987376,3
49987381,3
49987385,3
49987389,3
49987393,1
49987396,8
49987405,20
49987426,13
49987440,6
49987448,4
49987453,2
49987456,29
49987486,35
49987522,4
49987528,5
49987536,5
49987542,7
49987551,10
49987562,8
49987571,3
49987575,4
49987580,6
49987587,2
49987590,24
49987616,5
49987622,2
49987625,7
49987633,2
49987636,3
49987640,29
49987670,2
49987673,10
49987684,1
49987686,11
49987698,1
49987700,13
49987714,5
49987720,20
49987743,14
49987758,3
49987762,1
49987764,9
49987775,16
49987792,18
49987811,3
49987815,2
49987818,21
49987840,6
49987848,18
49987867,3
49987871,1
49987873,28
49987902,4
49987907,11
49987919,3
49987923,4
49987928,9
49987938,2
49987941,3
49987945,18
49987965,4
49987971,4
49987976,19
49987996,3
49988000,7
49988008,26
49988035,1
49988037,2
49988041,2
49988045,13
49988059,1
49988061,2
49988064,5
49988070,6
49988077,2
49988080,23
49988104,25
49988130,3
49988134,1
49988136,1
49988138,1
49988140,2
49988143,12
49988156,3
49988160,2
49988165,11
49988177,4
49988183,2
49988186,6
49988193,2
49988196,4
49988201,1
49988203,1
49988205,1
49988210,4
49988215,11
49988227,35
49988263,6
49988272,2
49988275,4
49988280,12
49988293,10
49988304,1
49988307,5
49988313,2
49988316,1
49988318,1
49988320,4
49988325,1
49988327,4
49988332,3
49988336,1
49988338,5
49988344,12
49988357,19
49988377,1
49988379,2
49988382,4
49988387,2
49988390,2
49988394,4
49988399,4
49988404,7
49988412,11
49988424,2
49988427,10
49988438,5
49988444,3
49988448,17
49988467,4
49988472,1
49988475,1
49988477,3
49988481,28
49988510,2
49988513,15
49988529,2
49988532,16
49988549,6
49988556,13
49988570,1
49988572,8
49988581,11
49988593,12
49988606,1
49988608,34
49988643,1
49988645,2
49988650,2
49988653,7
49988661,2
49988666,8
49988675,1
49988677,8
49988686,3
49988690,1
49988692,2
49988695,16
49988712,11
49988724,3
49988729,2
49988732,7
49988740,3
49988744,16
49988761,8
49988770,1
49988772,1
49988774,9
49988784,2
49988788,22
49988811,1
49988813,47
49988861,27
49988889,3
49988895,3
49988899,6
49988906,7
49988915,6
49988922,8
49988931,6
49988938,1
49988940,7
49988948,8
49988957,2
49988961,2
49988965,2
49988968,20
49988989,7
49988997,2
49989000,35
49989037,2
49989040,4
49989045,11
49989057,9
49989067,11
49989080,10
49989092,5
49989098,7
49989107,6
49989114,5
49989120,24
49989145,4
49989150,6
49989157,14
49989173,10
49989184,8
49989193,4
49989198,8
49989207,5
49989213,2
49989216,7
49989224,3
49989228,3
49989232,1
49989234,5
49989240,32
49989273,3
49989278,7
49989286,4
49989291,4
49989297,2
49989300,4
49989305,7
49989313,7
49989321,10
49989332,4
49989337,6
49989345,7
49989353,2
49989356,13
49989370,8
49989379,5
49989404,4
49989426,2
49989430,2
49989436,1
49989440,2
49989444,2
49989452,2
49989458,1
49989464,25
49989490,66
49989557,20
49989578,135
49989714,47
49989762,418
49990181,247
49990429,6
49990436,27
49990464,82
49990547,29
49990577,172
49990750,95
49990846,118
49990965,43
49991009,235
49991245,65
49991311,205
49991517,243
49991778,2
49991782,2
49991788,1
49991792,2
49991796,2
49991804,2
49991810,1
49991816,106
49991923,216
49992140,114
49992255,82
49992338,80
49992419,180
49992600,14
49992615,243
49992859,85
49992945,63
49993009,10
49993020,38
49993059,69
49993129,302
49993432,71
49993504,6
49993511,107
49993619,52
49993672,78
49993751,161
49993913,199
49994130,2
49994134,2
49994140,1
49994144,2
49994148,2
49994156,2
49994162,1
49994168,27
49994196,41
49994238,22
49994261,145
49994407,9
49994417,132
49994550,133
49994684,66
49994751,68
49994820,581
49995402,15
49995418,28
49995447,30
49995478,107
49995586,10
49995597,183
49995781,164
49995946,204
49996151,22
49996174,219
49996394,70
49996482,2
49996486,2
49996492,1
49996496,2
49996500,2
49996508,2
49996514,1
49996520,131
49996652,63
49996716,578
49997295,195
49997491,109
49997601,73
49997675,197
49997873,27
49997901,346
49998248,283
49998532,284
49998834,2
49998838,2
49998844,1
49998848,2
49998852,2
49998860,2
49998866,1
49998872,159
49999032,94
49999127,81
49999209,181
49999391,392
49999784,601
50000386,187
50000574,33
50000608,464
50001073,95
50001186,2
50001190,2
50001196,1
50001200,2
50001204,2
50001212,2
50001218,1
50001224,24
50001249,30
50001280,3
50001284,20
50001305,84
50001390,34
50001425,4
50001430,8
50001439,4
50001444,159
50001604,28
50001633,6
50001640,23
50001664,41
50001706,1
50001708,1
50001710,140
50001851,7
50001859,61
50001921,1
50001923,25
50001949,12
50001962,18
50001981,121
50002103,43
50002147,70
50002218,72
50002291,69
50002361,4
50002366,91
50002458,1
50002460,94
50002555,4
50002560,132
50002693,18
50002712,12
50002725,1
50002727,1
50002729,44
50002774,16
50002791,125
50002917,9
50002927,74
50003002,7
50003010,6
50003017,6
50003025,3
50003029,44
50003074,12
50003087,93
50003181,322
50003504,16
50003538,2
50003542,2
50003548,1
50003550,1
50003552,2
50003556,2
50003564,2
50003568,1
50003570,1
50003577,315
50003893,144
50004038,267
50004306,136
50004443,204
50004648,1
50004650,342
50004993,421
50005415,33
50005449,43
50005493,6
50005500,30
50005531,19
50005551,1
50005553,16
50005570,5
50005576,9
50005586,286
50005896,20
50005917,6
50005924,12
50005938,1
50005941,16
50005958,3
50005962,4
50005967,9
50005977,5
50005983,5
50005989,3
50005994,1
50005996,16
50006013,3
50006017,1
50006019,2
50006022,34
50006057,3
50006061,8
50006070,7
50006078,2
50006081,2
50006085,13
50006099,2
50006102,4
50006107,10
50006118,4
50006124,8
50006133,5
50006139,3
50006144,26
50006171,4
50006176,1
50006178,18
50006197,2
50006201,6
50006208,7
50006216,5
50006223,1
50006225,2
50006228,14
50006243,20
50006264,1
50006266,3
50006270,1
50006272,3
50006276,21
50006299,3
50006303,4
50006308,5
50006314,27
50006342,30
50006373,2
50006376,14
50006391,5
50006397,3
50006401,1
50006403,28
50006432,3
50006436,1
50006439,3
50006444,2
50006447,10
50006458,5
50006464,12
50006478,15
50006494,14
50006509,24
50006534,18
50006553,8
50006562,6
50006569,1
50006571,1
50006573,6
50006580,9
50006590,2
50006593,1
50006595,12
50006608,4
50006613,1
50006615,1
50006618,2
50006621,22
50006644,3
50006648,4
50006653,7
50006661,22
50006684,7
50006692,6
50006699,1
50006701,3
50006705,1
50006707,8
50006716,38
50006755,6
50006762,18
50006781,9
50006791,32
50006824,7
50006832,7
50006840,1
50006842,9
50006852,2
50006856,1
50006858,1
50006860,4
50006865,11
50006877,8
50006886,4
50006891,3
50006896,1
50006899,1
50006901,1
50006903,9
50006913,24
50006940,3
50006944,3
50006948,2
50006951,9
50006961,1
50006963,3
50006967,7
50006975,13
50006989,3
50006993,4
50006998,1
50007000,3
50007004,8
50007013,2
50007016,3
50007020,1
50007022,7
50007030,8
50007041,2
50007045,2
50007048,30
50007079,7
50007088,2
50007092,8
50007101,5
50007107,2
50007111,10
50007122,1
50007124,6
50007131,2
50007134,1
50007136,3
50007140,2
50007144,14
50007159,38
50007198,2
50007202,10
50007213,3
50007217,2
50007220,15
50007237,3
50007241,3
50007245,3
50007250,1
50007252,3
50007258,3
50007262,2
50007266,1
50007268,1
50007270,3
50007274,3
50007280,8
50007289,3
50007293,1
50007295,4
50007300,2
50007304,28
50007333,8
50007343,4
50007351,11
50007363,2
50007366,4
50007371,4
50007376,9
50007386,1
50007388,1
50007391,7
50007400,2
50007403,7
50007411,2
50007414,3
50007418,1
50007420,9
50007430,1
50007432,19
50007452,1
50007456,1
50007458,7
50007466,6
50007473,10
50007484,4
50007490,8
50007499,6
50007508,4
50007516,2
50007519,5
50007525,7
50007533,5
50007539,6
50007546,1
50007549,5
50007556,3
50007560,19
50007580,3
50007584,2
50007587,4
50007593,1
50007598,1
50007601,8
50007610,1
50007612,4
50007618,2
50007621,8
50007630,1
50007633,1
50007636,1
50007638,5
50007644,3
50007648,3
50007653,1
50007657,2
50007661,6
50007668,3
50007672,5
50007678,2
50007681,2
50007685,2
50007688,20
50007711,2
50007714,7
50007723,9
50007733,15
50007751,1
50007753,3
50007757,8
50007766,5
50007772,1
50007774,1
50007776,1
50007781,16
50007798,4
50007803,1
50007806,1
50007808,24
50007833,1
50007835,3
50007839,1
50007841,7
50007849,4
50007855,1
50007858,10
50007869,2
50007872,3
50007876,2
50007879,13
50007893,10
50007904,2
50007907,5
50007913,11
50007926,5
50007932,4
50007937,2
50007940,23
50007964,1
50007966,4
50007971,3
50007977,3
50007981,2
50007984,5
50007991,3
50007995,1
50007997,3
50008001,3
50008005,1
50008007,17
50008025,3
50008029,7
50008037,1
50008041,1
50008043,9
50008053,7
50008062,8
50008071,23
50008096,3
50008100,3
50008104,7
50008112,2
50008115,4
50008120,2
50008123,14
50008138,2
50008141,9
50008151,5
50008157,9
50008167,2
50008170,5
50008176,1
50008178,3
50008183,8
50008192,1
50008194,3
50008198,2
50008220,4
50008242,2
50008246,2
50008252,1
50008254,1
50008256,2
50008260,2
50008268,2
50008272,1
50008274,1
50008280,16
50008297,7
50008305,83
50008389,48
50008438,75
50008514,35
50008551,74
50008626,11
50008638,16
50008655,7
50008663,21
50008685,25
50008711,22
50008734,3
50008738,3
50008742,5
50008749,26
50008776,33
50008810,25
50008836,1
50008838,14
50008853,19
50008873,35
50008909,43
50008953,9
50008963,8
50008972,19
50008993,38
50009032,18
50009051,10
50009062,7
50009070,1
50009072,17
50009090,1
50009092,39
50009132,10
50009143,37
50009181,25
50009207,16
50009224,13
50009238,65
50009304,82
50009387,75
50009463,3
50009467,49
50009517,57
50009575,68
50009644,1
50009646,2
50009649,13
50009663,34
50009698,5
50009704,3
50009708,11
50009720,25
50009746,33
50009780,24
50009805,6
50009812,9
50009822,27
50009850,22
50009873,16
50009890,62
50009953,14
50009968,81
50010050,14
50010065,73
50010139,42
50010183,11
50010195,32
50010228,1
50010230,70
50010304,13
50010318,1
50010320,2
50010324,2
50010328,3
50010332,2
50010335,2
50010338,1
50010382,4
50010390,13
50010404,1
50010406,2
50010410,2
50010414,3
50010418,2
50010421,2
50010424,1
50010468,4
50010482,1
50010484,1
50010486,36
50010534,1
50010536,1
50010538,36
50010594,2
50010598,2
50010604,1
50010608,2
50010612,2
50010620,2
50010626,1
50010632,382
50011015,298
50011314,313
50011628,84
50011713,18
50011732,193
50011926,35
50011962,220
50012183,5
50012189,86
50012276,208
50012485,59
50012545,66
50012612,26
50012639,288
50012946,2
50012950,2
50012956,1
50012960,2
50012964,2
50012972,2
50012978,1
50012984,37
50013022,452
50013475,20
50013496,56
50013553,136
50013690,18
50013709,82
50013792,84
50013877,133
50014011,716
50014728,183
50014912,368
50015298,2
50015302,2
50015308,1
50015312,2
50015316,2
50015324,2
50015330,1
50015336,69
50015406,219
50015626,29
50015656,78
50015735,126
50015862,27
50015890,184
50016075,55
50016131,88
50016220,218
50016439,18
50016458,204
50016663,155
50016819,31
50016851,142
50016994,331
50017326,306
50017650,2
50017654,2
50017660,1
50017664,2
50017668,2
50017676,2
50017682,1
50017688,2
50017691,55
50017747,322
50018070,387
50018458,95
50018554,23
50018578,474
50019053,121
50019175,325
50019501,104
50019606,183
50019790,194
50020002,2
50020006,2
50020012,1
50020016,2
50020020,2
50020028,2
50020034,1
50020040,368
50020409,8
50020418,96
50020515,90
50020606,57
50020664,50
50020715,4
50020720,20
50020741,61
50020803,9
50020813,24
50020838,2
50020841,64
50020906,21
50020928,1
50020930,24
50020955,4
50020960,36
50020997,1
50020999,4
50021004,3
50021008,19
50021028,3
50021032,41
50021074,79
50021154,53
50021208,37
50021246,35
50021282,11
50021294,9
50021304,33
50021338,22
50021361,164
50021526,4
50021531,47
50021579,32
50021612,26
50021639,76
50021716,67
50021784,173
50021958,378
50022354,2
50022358,2
50022364,1
50022368,2
50022372,2
50022380,2
50022386,1
50022392,41
50022434,23
50022458,66
50022525,7
50022533,33
50022567,1
50022569,33
50022603,18
50022622,76
50022699,14
50022714,16
50022731,76
50022808,53
50022862,76
50022939,3
50022943,123
50023067,58
50023126,48
50023175,24
50023200,63
50023264,62
50023327,9
50023337,61
50023399,32
50023432,75
50023508,129
50023638,93
50023732,63
50023796,1
50023798,10
50023809,7
50023817,70
50023888,83
50023972,78
50024051,3
50024055,36
50024092,23
50024116,1
50024118,34
50024153,1
50024155,9
50024165,21
50024187,183
50024371,12
50024384,264
50024649,39
50024712,24
50024737,3
50024741,7
50024749,4
50024755,2
50024758,3
50024762,3
50024766,1
50024769,6
50024776,2
50024779,2
50024782,6
50024789,1
50024794,4
50024801,1
50024805,2
50024810,7
50024818,1
50024820,5
50024826,2
50024831,3
50024835,1
50024837,19
50024858,2
50024861,2
50024864,2
50024867,4
50024875,10
50024888,5
50024894,4
50024899,8
50024909,3
50024914,2
50024919,1
50024921,5
50024928,1
50024931,2
50024934,4
50024939,2
50024942,1
50024944,6
50024951,4
50024956,3
50024960,2
50024963,25
50024989,8
50024998,2
50025001,4
50025006,1
50025009,17
50025027,1
50025029,1
50025031,5
50025038,4
50025043,1
50025045,7
50025053,9
50025063,8
50025073,8
50025082,4
50025087,1
50025090,1
50025092,20
50025113,2
50025116,1
50025119,2
50025122,3
50025126,3
50025130,3
50025134,28
50025163,4
50025168,1
50025170,3
50025176,2
50025179,11
50025191,3
50025195,3
50025200,1
50025202,5
50025208,3
50025213,1
50025216,27
50025244,7
50025252,4
50025257,8
50025266,6
50025273,1
50025276,3
50025281,1
50025283,1
50025286,3
50025290,1
50025293,1
50025295,12
50025308,7
50025316,1
50025319,2
50025322,1
50025324,1
50025326,1
50025328,14
50025343,3
50025347,21
50025370,3
50025374,9
50025384,2
50025387,1
50025390,3
50025394,1
50025397,2
50025400,4
50025405,1
50025407,2
50025410,1
50025412,2
50025415,8
50025424,1
50025426,3
50025430,5
50025436,1
50025438,3
50025443,1
50025446,2
50025450,1
50025452,1
50025454,8
50025463,1
50025465,5
50025471,2
50025474,2
50025479,21
50025501,1
50025503,7
50025512,7
50025520,1
50025522,6
50025529,8
50025538,2
50025544,8
50025554,8
50025563,1
50025565,2
50025568,7
50025576,1
50025578,2
50025581,12
50025594,6
50025602,2
50025605,29
50025635,1
50025637,1
50025639,1
50025641,2
50025646,2
50025649,2
50025652,7
50025660,4
50025665,3
50025669,5
50025675,2
50025678,8
50025687,1
50025689,12
50025702,9
50025713,7
50025721,10
50025732,3
50025736,19
50025756,8
50025765,5
50025771,2
50025774,6
50025781,1
50025783,7
50025791,2
50025794,1
50025796,2
50025799,5
50025805,4
50025810,4
50025815,6
50025822,2
50025825,11
50025837,6
50025844,1
50025846,4
50025851,3
50025855,2
50025858,2
50025861,1
50025864,16
50025881,17
50025899,10
50025910,1
50025913,4
50025918,3
50025922,3
50025926,10
50025937,1
50025939,5
50025945,4
50025950,2
50025954,3
50025958,2
50025963,1
50025965,1
50025967,1
50025970,2
50025974,3
50025978,4
50025983,2
50025986,23
50026010,2
50026013,3
50026017,8
50026026,7
50026034,1
50026036,1
50026038,3
50026043,2
